GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VALPCT,PAYANT,PAYQ1T,EMP
0100000US,,United States,62431,Vocational rehabilitation services,T,Establishments subject to federal income tax,820,20 largest firms,2002,289,965568,52.6,412120,99163,16993
0100000US,,United States,62431,Vocational rehabilitation services,T,Establishments subject to federal income tax,850,50 largest firms,2002,387,1151730,62.7,493603,118072,20350
0100000US,,United States,624310,Vocational rehabilitation services,A,All establishments,001,All firms,2002,8526,11031411,100.0,4877050,1179272,317045
0100000US,,United States,624310,Vocational rehabilitation services,A,All establishments,804,4 largest firms,2002,100,748430,6.8,276280,66933,22261
0100000US,,United States,624310,Vocational rehabilitation services,A,All establishments,808,8 largest firms,2002,119,1126159,10.2,369865,89712,25874
0100000US,,United States,624310,Vocational rehabilitation services,A,All establishments,820,20 largest firms,2002,289,1780634,16.1,617515,149771,42287
0100000US,,United States,624310,Vocational rehabilitation services,A,All establishments,850,50 largest firms,2002,496,2715184,24.6,927329,225283,57643
0100000US,,United States,624310,Vocational rehabilitation services,N,Establishments exempt from federal income tax,001,All firms,2002,6350,9195260,100.0,4066886,986974,283655
0100000US,,United States,624310,Vocational rehabilitation services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,46,508289,5.5,130801,31547,16110
0100000US,,United States,624310,Vocational rehabilitation services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,75,772563,8.4,204025,49822,19748
0100000US,,United States,624310,Vocational rehabilitation services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,193,1317730,14.3,376418,93968,33060
0100000US,,United States,624310,Vocational rehabilitation services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,398,2065008,22.5,661788,161185,49458
0100000US,,United States,624310,Vocational rehabilitation services,T,Establishments subject to federal income tax,001,All firms,2002,2176,1836151,100.0,810164,192298,33390
0100000US,,United States,624310,Vocational rehabilitation services,T,Establishments subject to federal income tax,804,4 largest firms,2002,79,604340,32.9,261390,62125,10492
0100000US,,United States,624310,Vocational rehabilitation services,T,Establishments subject to federal income tax,808,8 largest firms,2002,188,795864,43.3,341250,82068,13932
0100000US,,United States,624310,Vocational rehabilitation services,T,Establishments subject to federal income tax,820,20 largest firms,2002,289,965568,52.6,412120,99163,16993
0100000US,,United States,624310,Vocational rehabilitation services,T,Establishments subject to federal income tax,850,50 largest firms,2002,387,1151730,62.7,493603,118072,20350
0100000US,,United States,6244,Child day care services,A,All establishments,001,All firms,2002,69127,21771955,100.0,10503493,2559264,751733
0100000US,,United States,6244,Child day care services,A,All establishments,804,4 largest firms,2002,3724,2100238,9.6,966103,232702,64853
0100000US,,United States,6244,Child day care services,A,All establishments,808,8 largest firms,2002,4548,2576121,11.8,1170065,279254,78758
0100000US,,United States,6244,Child day care services,A,All establishments,820,20 largest firms,2002,4935,3130439,14.4,1366897,326682,90436
0100000US,,United States,6244,Child day care services,A,All establishments,850,50 largest firms,2002,5414,3951650,18.2,1617788,387632,104259
0100000US,,United States,6244,Child day care services,N,Establishments exempt from federal income tax,001,All firms,2002,24231,9758493,100.0,4804304,1194975,314436
0100000US,,United States,6244,Child day care services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,230,241904,2.5,82199,20282,3392
0100000US,,United States,6244,Child day care services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,244,432274,4.4,129063,32635,5602
0100000US,,United States,6244,Child day care services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,461,861162,8.8,263078,65067,14254
0100000US,,United States,6244,Child day care services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,861,1483409,15.2,503926,123174,24728
0100000US,,United States,6244,Child day care services,T,Establishments subject to federal income tax,001,All firms,2002,44896,12013462,100.0,5699189,1364289,437297
0100000US,,United States,6244,Child day care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,3724,2100238,17.5,966103,232702,64853
0100000US,,United States,6244,Child day care services,T,Establishments subject to federal income tax,808,8 largest firms,2002,4539,2535333,21.1,1173477,278636,80107
0100000US,,United States,6244,Child day care services,T,Establishments subject to federal income tax,820,20 largest firms,2002,4926,2807222,23.4,1281326,304041,87879
0100000US,,United States,6244,Child day care services,T,Establishments subject to federal income tax,850,50 largest firms,2002,5167,3056122,25.4,1399684,333091,95561
0100000US,,United States,62441,Child day care services,A,All establishments,001,All firms,2002,69127,21771955,100.0,10503493,2559264,751733
0100000US,,United States,62441,Child day care services,A,All establishments,804,4 largest firms,2002,3724,2100238,9.6,966103,232702,64853
0100000US,,United States,62441,Child day care services,A,All establishments,808,8 largest firms,2002,4548,2576121,11.8,1170065,279254,78758
0100000US,,United States,62441,Child day care services,A,All establishments,820,20 largest firms,2002,4935,3130439,14.4,1366897,326682,90436
0100000US,,United States,62441,Child day care services,A,All establishments,850,50 largest firms,2002,5414,3951650,18.2,1617788,387632,104259
0100000US,,United States,62441,Child day care services,N,Establishments exempt from federal income tax,001,All firms,2002,24231,9758493,100.0,4804304,1194975,314436
0100000US,,United States,62441,Child day care services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,230,241904,2.5,82199,20282,3392
0100000US,,United States,62441,Child day care services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,244,432274,4.4,129063,32635,5602
0100000US,,United States,62441,Child day care services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,461,861162,8.8,263078,65067,14254
0100000US,,United States,62441,Child day care services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,861,1483409,15.2,503926,123174,24728
0100000US,,United States,62441,Child day care services,T,Establishments subject to federal income tax,001,All firms,2002,44896,12013462,100.0,5699189,1364289,437297
0100000US,,United States,62441,Child day care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,3724,2100238,17.5,966103,232702,64853
0100000US,,United States,62441,Child day care services,T,Establishments subject to federal income tax,808,8 largest firms,2002,4539,2535333,21.1,1173477,278636,80107
0100000US,,United States,62441,Child day care services,T,Establishments subject to federal income tax,820,20 largest firms,2002,4926,2807222,23.4,1281326,304041,87879
0100000US,,United States,62441,Child day care services,T,Establishments subject to federal income tax,850,50 largest firms,2002,5167,3056122,25.4,1399684,333091,95561
0100000US,,United States,624410,Child day care services,A,All establishments,001,All firms,2002,69127,21771955,100.0,10503493,2559264,751733
0100000US,,United States,624410,Child day care services,A,All establishments,804,4 largest firms,2002,3724,2100238,9.6,966103,232702,64853
0100000US,,United States,624410,Child day care services,A,All establishments,808,8 largest firms,2002,4548,2576121,11.8,1170065,279254,78758
0100000US,,United States,624410,Child day care services,A,All establishments,820,20 largest firms,2002,4935,3130439,14.4,1366897,326682,90436
0100000US,,United States,624410,Child day care services,A,All establishments,850,50 largest firms,2002,5414,3951650,18.2,1617788,387632,104259
0100000US,,United States,624410,Child day care services,N,Establishments exempt from federal income tax,001,All firms,2002,24231,9758493,100.0,4804304,1194975,314436
0100000US,,United States,624410,Child day care services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,230,241904,2.5,82199,20282,3392
0100000US,,United States,624410,Child day care services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,244,432274,4.4,129063,32635,5602
0100000US,,United States,624410,Child day care services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,461,861162,8.8,263078,65067,14254
0100000US,,United States,624410,Child day care services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,861,1483409,15.2,503926,123174,24728
0100000US,,United States,624410,Child day care services,T,Establishments subject to federal income tax,001,All firms,2002,44896,12013462,100.0,5699189,1364289,437297
0100000US,,United States,624410,Child day care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,3724,2100238,17.5,966103,232702,64853
